node_idx,node_id
20693,g154350__1881/A2
20694,g154350__1881/B
20695,g154350__1881/Y
20696,g154351__5115/A1
20697,g154351__5115/A2
20698,g154351__5115/B
20699,g154351__5115/Y
20700,g154352__7482/A1
20701,g154352__7482/A2
20702,g154352__7482/B
20703,g154352__7482/C
20704,g154352__7482/Y
20705,g154353__4733/A1
20706,g154353__4733/A2
20707,g154353__4733/B
20708,g154353__4733/Y
20709,g154354__6161/A1
20710,g154354__6161/A2
20711,g154354__6161/B
20712,g154354__6161/C
20713,g154354__6161/Y
20714,g154355__9315/A1
20715,g154355__9315/A2
20716,g154355__9315/B
20717,g154355__9315/C
20718,g154355__9315/Y
20719,g154356__9945/A1
20720,g154356__9945/A2
20721,g154356__9945/B
20722,g154356__9945/C
20723,g154356__9945/Y
20724,g154357__2883/A1
20725,g154357__2883/A2
20726,g154357__2883/B
20727,g154357__2883/C
20728,g154357__2883/Y
20729,g154358__2346/A1
20730,g154358__2346/A2
20731,g154358__2346/B
20732,g154358__2346/C
20733,g154358__2346/Y
20734,g154359__1666/A1
20735,g154359__1666/A2
20736,g154359__1666/B
20737,g154359__1666/C
20738,g154359__1666/Y
20739,g154360__7410/A1
20740,g154360__7410/A2
20741,g154360__7410/B
20742,g154360__7410/C
20743,g154360__7410/Y
20744,g154361__6417/A1
20745,g154361__6417/A2
20746,g154361__6417/B
20747,g154361__6417/C
20748,g154361__6417/Y
20749,g154362__224659/A1
20750,g154362__224659/A2
20751,g154362__224659/B
20752,g154362__224659/C
20753,g154362__224659/Y
20754,g154363__224660/A1
20755,g154363__224660/A2
20756,g154363__224660/B
20757,g154363__224660/C
20758,g154363__224660/Y
20759,g154364__224657/A1
20760,g154364__224657/A2
20761,g154364__224657/B
20762,g154364__224657/C
20763,g154364__224657/Y
20764,g154365__6260/A1
20765,g154365__6260/A2
20766,g154365__6260/B
20767,g154365__6260/C
20768,g154365__6260/Y
20769,g154366__224661/A1
20770,g154366__224661/A2
20771,g154366__224661/B
20772,g154366__224661/C
20773,g154366__224661/Y
20774,g154367__8428/A1
20775,g154367__8428/A2
20776,g154367__8428/B
20777,g154367__8428/Y
20778,g154368__5526/A1
20779,g154368__5526/A2
20780,g154368__5526/B
20781,g154368__5526/Y
20782,g154369__188260/A1
20783,g154369__188260/A2
20784,g154369__188260/B
20785,g154369__188260/Y
20786,g154370__189852/A1
20787,g154370__189852/A2
20788,g154370__189852/B
20789,g154370__189852/C
20790,g154370__189852/Y
20791,g154372__189851/A1
20792,g154372__189851/A2
20793,g154372__189851/B
20794,g154372__189851/C
20795,g154372__189851/Y
20796,g154375__189850/A1
20797,g154375__189850/A2
20798,g154375__189850/B
20799,g154375__189850/C
20800,g154375__189850/Y
20801,g154376__189849/A1
20802,g154376__189849/A2
20803,g154376__189849/B
20804,g154376__189849/C
20805,g154376__189849/Y
20806,g154380__189848/A1
20807,g154380__189848/A2
20808,g154380__189848/B
20809,g154380__189848/Y
20810,g154381__9945/A1
20811,g154381__9945/A2
20812,g154381__9945/B
20813,g154381__9945/C
20814,g154381__9945/Y
20815,g154382__6161/A1
20816,g154382__6161/A2
20817,g154382__6161/B
20818,g154382__6161/C
20819,g154382__6161/Y
20820,g154383__4733/A1
20821,g154383__4733/A2
20822,g154383__4733/B
20823,g154383__4733/C
20824,g154383__4733/Y
20825,g154384__7482/A1
20826,g154384__7482/A2
20827,g154384__7482/B
20828,g154384__7482/C
20829,g154384__7482/Y
20830,g154386__1881/A1
20831,g154386__1881/A2
20832,g154386__1881/B
20833,g154386__1881/C
20834,g154386__1881/Y
20835,g154389__170080/A1
20836,g154389__170080/A2
20837,g154389__170080/B
20838,g154389__170080/Y
20839,g154391__1705/A1
20840,g154391__1705/A2
20841,g154391__1705/B
20842,g154391__1705/C
20843,g154391__1705/Y
20844,g154392__2802/A1
20845,g154392__2802/A2
20846,g154392__2802/B
20847,g154392__2802/Y
20848,g154393__1617/A1
20849,g154393__1617/A2
20850,g154393__1617/B
20851,g154393__1617/Y
20852,g154395__7482/A1
20853,g154395__7482/A2
20854,g154395__7482/B1
20855,g154395__7482/B2
20856,g154395__7482/Y
20857,g154396__4733/A1
20858,g154396__4733/A2
20859,g154396__4733/B1
20860,g154396__4733/B2
20861,g154396__4733/Y
20862,g154399__9945/A1
20863,g154399__9945/A2
20864,g154399__9945/B1
20865,g154399__9945/B2
20866,g154399__9945/Y
20867,g154400__9315/A1
20868,g154400__9315/A2
20869,g154400__9315/B1
20870,g154400__9315/B2
20871,g154400__9315/Y
20872,g154401__6161/A1
20873,g154401__6161/A2
20874,g154401__6161/B1
20875,g154401__6161/B2
20876,g154401__6161/Y
20877,g154402__182543/A1
20878,g154402__182543/A2
20879,g154402__182543/B
20880,g154402__182543/Y
20881,g154403__182545/A1
20882,g154403__182545/A2
20883,g154403__182545/B
20884,g154403__182545/Y
20885,g154404__182514/A1
20886,g154404__182514/A2
20887,g154404__182514/B
20888,g154404__182514/Y
20889,g154405__182519/A1
20890,g154405__182519/A2
20891,g154405__182519/B
20892,g154405__182519/Y
20893,g154406__186720/A1
20894,g154406__186720/A2
20895,g154406__186720/B
20896,g154406__186720/Y
20897,g154407__182539/A1
20898,g154407__182539/A2
20899,g154407__182539/B
20900,g154407__182539/Y
20901,g154408__182537/A1
20902,g154408__182537/A2
20903,g154408__182537/B
20904,g154408__182537/Y
20905,g154409__182535/A1
20906,g154409__182535/A2
20907,g154409__182535/B
20908,g154409__182535/Y
20909,g154410__182533/A1
20910,g154410__182533/A2
20911,g154410__182533/B
20912,g154410__182533/Y
20913,g154411__186724/A1
20914,g154411__186724/A2
20915,g154411__186724/B
20916,g154411__186724/Y
20917,g154412__186728/A1
20918,g154412__186728/A2
20919,g154412__186728/B
20920,g154412__186728/Y
20921,g154413__186732/A1
20922,g154413__186732/A2
20923,g154413__186732/B
20924,g154413__186732/Y
20925,g154414__182547/A1
20926,g154414__182547/A2
20927,g154414__182547/B
20928,g154414__182547/Y
20929,g154415__186736/A1
20930,g154415__186736/A2
20931,g154415__186736/B
20932,g154415__186736/Y
20933,g154416__182523/A1
20934,g154416__182523/A2
20935,g154416__182523/B
20936,g154416__182523/Y
20937,g154417__182521/A1
20938,g154417__182521/A2
20939,g154417__182521/B
20940,g154417__182521/Y
20941,g154418__182147/A1
20942,g154418__182147/A2
20943,g154418__182147/B
20944,g154418__182147/Y
20945,g154419__186712/A1
20946,g154419__186712/A2
20947,g154419__186712/B
20948,g154419__186712/Y
20949,g154420__182137/A1
20950,g154420__182137/A2
20951,g154420__182137/B
20952,g154420__182137/Y
20953,g154421__186716/A1
20954,g154421__186716/A2
20955,g154421__186716/B
20956,g154421__186716/Y
20957,g154422__182165/A1
20958,g154422__182165/A2
20959,g154422__182165/B
20960,g154422__182165/Y
20961,g154423__182155/A1
20962,g154423__182155/A2
20963,g154423__182155/B
20964,g154423__182155/Y
20965,g154424__182157/A1
20966,g154424__182157/A2
20967,g154424__182157/B
20968,g154424__182157/Y
20969,g154431__2883/A
20970,g154431__2883/B
20971,g154431__2883/Y
20972,g154432__168296/A
20973,g154432__168296/B
20974,g154432__168296/Y
20975,g154433__5122/A
20976,g154433__5122/B
20977,g154433__5122/Y
20978,g154436__168261_dup/A
20979,g154436__168261_dup/B
20980,g154436__168261_dup/Y
20981,g154436__177060/A
20982,g154436__177060/B
20983,g154436__177060/Y
20984,g154437/A
20985,g154437/Y
20986,g154724/A
20987,g154724/Y
20988,g154725/A
20989,g154725/Y
20990,g154729/A
20991,g154729/Y
20992,g154731/A
20993,g154731/Y
20994,g154739/A
20995,g154739/Y
20996,g154745/A
20997,g154745/Y
20998,g154757/A
20999,g154757/Y
21000,g154759/A
21001,g154759/Y
21002,g154762/A
21003,g154762/Y
21004,g154770/A
21005,g154770/Y
21006,g154774/A
21007,g154774/Y
21008,g154776/A
21009,g154776/Y
21010,g154785/A1
21011,g154785/A2
21012,g154785/B1
21013,g154785/B2
21014,g154785/Y
21015,g154792/A
21016,g154792/B
21017,g154792/Y
21018,g154838__6417/A1
21019,g154838__6417/A2
21020,g154838__6417/B1
21021,g154838__6417/B2
21022,g154838__6417/Y
21023,g154839__5477/A1
21024,g154839__5477/A2
21025,g154839__5477/B1
21026,g154839__5477/B2
21027,g154839__5477/Y
21028,g154840__2398/A1
21029,g154840__2398/A2
21030,g154840__2398/B1
21031,g154840__2398/B2
21032,g154840__2398/Y
21033,g154841/A1
21034,g154841/A2
21035,g154841/B1
21036,g154841/B2
21037,g154841/Y
21038,g154846/A1
21039,g154846/A2
21040,g154846/B
21041,g154846/C
21042,g154846/Y
21043,g154849/A1
21044,g154849/A2
21045,g154849/B
21046,g154849/C
21047,g154849/Y
21048,g154857__5107/A1
21049,g154857__5107/A2
21050,g154857__5107/B1
21051,g154857__5107/B2
21052,g154857__5107/Y
21053,g154858__6260/A1
21054,g154858__6260/A2
21055,g154858__6260/B1
21056,g154858__6260/B2
21057,g154858__6260/Y
21058,g154859__4319/A
21059,g154859__4319/B
21060,g154859__4319/C
21061,g154859__4319/D
21062,g154859__4319/E
21063,g154859__4319/Y
21064,g154862/A1
21065,g154862/A2
21066,g154862/B1
21067,g154862/B2
21068,g154862/Y
21069,g154983/A
21070,g154983/B
21071,g154983/Y
21072,g154994/A1
21073,g154994/A2
21074,g154994/B
21075,g154994/Y
21076,g155/A
21077,g155/Y
21078,g155024/A
21079,g155024/B
21080,g155024/Y
21081,g155025/A
21082,g155025/B
21083,g155025/Y
21084,g155029/A
21085,g155029/B
21086,g155029/Y
21087,g155037/A1
21088,g155037/A2
21089,g155037/B
21090,g155037/Y
21091,g155046/A
21092,g155046/B
21093,g155046/Y
21094,g155050/A
21095,g155050/B
21096,g155050/Y
21097,g155073/A
21098,g155073/Y
21099,g155528/A
21100,g155528/Y
21101,g155529/A
21102,g155529/Y
21103,g155530/A
21104,g155530/Y
21105,g155531/A
21106,g155531/Y
21107,g155541/A
21108,g155541/Y
21109,g155542/A
21110,g155542/Y
21111,g155543/A
21112,g155543/Y
21113,g155546_dup188259/A
21114,g155546_dup188259/Y
21115,g155567/A1
21116,g155567/A2
21117,g155567/B
21118,g155567/C
21119,g155567/Y
21120,g155573/A1
21121,g155573/A2
21122,g155573/A3
21123,g155573/B
21124,g155573/Y
21125,g155575/A1
21126,g155575/A2
21127,g155575/A3
21128,g155575/B
21129,g155575/Y
21130,g155577/A
21131,g155577/B
21132,g155577/C
21133,g155577/D
21134,g155577/Y
21135,g155578__2346/A1
21136,g155578__2346/A2
21137,g155578__2346/B1
21138,g155578__2346/B2
21139,g155578__2346/Y
21140,g155579/A1
21141,g155579/A2
21142,g155579/B1
21143,g155579/B2
21144,g155579/Y
21145,g155580/A1
21146,g155580/A2
21147,g155580/B1
21148,g155580/B2
21149,g155580/Y
21150,g155581__1666/A1
21151,g155581__1666/A2
21152,g155581__1666/B1
21153,g155581__1666/B2
21154,g155581__1666/Y
21155,g155582__7410/A1
21156,g155582__7410/A2
21157,g155582__7410/B1
21158,g155582__7410/B2
21159,g155582__7410/Y
21160,g155583/A1
21161,g155583/A2
21162,g155583/B1
21163,g155583/B2
21164,g155583/Y
21165,g155584/A1
21166,g155584/A2
21167,g155584/B1
21168,g155584/B2
21169,g155584/Y
21170,g155585/A1
21171,g155585/A2
21172,g155585/B1
21173,g155585/B2
21174,g155585/Y
21175,g155586/A1
21176,g155586/A2
21177,g155586/B1
21178,g155586/B2
21179,g155586/Y
21180,g155587/A1
21181,g155587/A2
21182,g155587/B1
21183,g155587/B2
21184,g155587/Y
21185,g155588/A1
21186,g155588/A2
21187,g155588/B1
21188,g155588/B2
21189,g155588/Y
21190,g155589__6417/A1
21191,g155589__6417/A2
21192,g155589__6417/B1
21193,g155589__6417/B2
21194,g155589__6417/Y
21195,g155590/A1
21196,g155590/A2
21197,g155590/B1
21198,g155590/B2
21199,g155590/Y
21200,g155591/A1
21201,g155591/A2
21202,g155591/B1
21203,g155591/B2
21204,g155591/Y
21205,g155592__5477/A1
21206,g155592__5477/A2
21207,g155592__5477/B1
21208,g155592__5477/B2
21209,g155592__5477/Y
21210,g155600/A1
21211,g155600/A2
21212,g155600/B1
21213,g155600/B2
21214,g155600/Y
21215,g155631/A1
21216,g155631/A2
21217,g155631/B1
21218,g155631/B2
21219,g155631/Y
21220,g155632/A1
21221,g155632/A2
21222,g155632/B1
21223,g155632/B2
21224,g155632/Y
21225,g155658/A1
21226,g155658/A2
21227,g155658/B1
21228,g155658/B2
21229,g155658/Y
21230,g155732/A1
21231,g155732/A2
21232,g155732/B1
21233,g155732/B2
21234,g155732/Y
21235,g155733/A1
21236,g155733/A2
21237,g155733/B1
21238,g155733/B2
21239,g155733/Y
21240,g155734/A1
21241,g155734/A2
21242,g155734/B1
21243,g155734/B2
21244,g155734/Y
21245,g155735/A1
21246,g155735/A2
21247,g155735/B1
21248,g155735/B2
21249,g155735/Y
21250,g155736/A1
21251,g155736/A2
21252,g155736/B1
21253,g155736/B2
21254,g155736/Y
21255,g155737/A1
21256,g155737/A2
21257,g155737/B1
21258,g155737/B2
21259,g155737/Y
21260,g155738/A1
21261,g155738/A2
21262,g155738/B1
21263,g155738/B2
21264,g155738/Y
21265,g155740/A1
21266,g155740/A2
21267,g155740/B1
21268,g155740/B2
21269,g155740/Y
21270,g155741/A1
21271,g155741/A2
21272,g155741/B1
21273,g155741/B2
21274,g155741/Y
21275,g155742/A1
21276,g155742/A2
21277,g155742/B1
21278,g155742/B2
21279,g155742/Y
21280,g155744/A1
21281,g155744/A2
21282,g155744/B1
21283,g155744/B2
21284,g155744/Y
21285,g155745/A1
21286,g155745/A2
21287,g155745/B1
21288,g155745/B2
21289,g155745/Y
21290,g155759/A1
21291,g155759/A2
21292,g155759/B1
21293,g155759/B2
21294,g155759/Y
21295,g155760/A1
21296,g155760/A2
21297,g155760/B1
21298,g155760/B2
21299,g155760/Y
21300,g155761/A1
21301,g155761/A2
21302,g155761/B1
21303,g155761/B2
21304,g155761/Y
21305,g155762/A1
21306,g155762/A2
21307,g155762/B1
21308,g155762/B2
21309,g155762/Y
21310,g155767/A1
21311,g155767/A2
21312,g155767/B1
21313,g155767/B2
21314,g155767/Y
21315,g155768/A1
21316,g155768/A2
21317,g155768/B1
21318,g155768/B2
21319,g155768/Y
21320,g155770/A1
21321,g155770/A2
21322,g155770/B1
21323,g155770/B2
21324,g155770/Y
21325,g155771/A1
21326,g155771/A2
21327,g155771/B1
21328,g155771/B2
21329,g155771/Y
21330,g155772/A1
21331,g155772/A2
21332,g155772/B1
21333,g155772/B2
21334,g155772/Y
21335,g155773/A1
21336,g155773/A2
21337,g155773/B1
21338,g155773/B2
21339,g155773/Y
21340,g155774/A1
21341,g155774/A2
21342,g155774/B1
21343,g155774/B2
21344,g155774/Y
21345,g155775/A1
21346,g155775/A2
21347,g155775/B1
21348,g155775/B2
21349,g155775/Y
21350,g155776/A1
21351,g155776/A2
21352,g155776/B1
21353,g155776/B2
21354,g155776/Y
21355,g155827/A1
21356,g155827/A2
21357,g155827/B1
21358,g155827/B2
21359,g155827/Y
21360,g155828/A1
21361,g155828/A2
21362,g155828/B1
21363,g155828/B2
21364,g155828/Y
21365,g155838/A1
21366,g155838/A2
21367,g155838/B1
21368,g155838/B2
21369,g155838/Y
21370,g155999/A
21371,g155999/Y
21372,g156/A1
21373,g156/A2
21374,g156/B1
21375,g156/B2
21376,g156/Y
21377,g156001/A
21378,g156001/Y
21379,g156003/A
21380,g156003/Y
21381,g156114/A1
21382,g156114/A2
21383,g156114/B1
21384,g156114/B2
21385,g156114/Y
21386,g156115__1881/A1
21387,g156115__1881/A2
21388,g156115__1881/B1
21389,g156115__1881/B2
21390,g156115__1881/Y
21391,g156116__5115/A1
21392,g156116__5115/A2
21393,g156116__5115/B1
21394,g156116__5115/B2
21395,g156116__5115/Y
21396,g156117/A
21397,g156117/B
21398,g156117/Y
21399,g156119/A
21400,g156119/B
21401,g156119/Y
21402,g156124/A
21403,g156124/B
21404,g156124/Y
21405,g156125/A
21406,g156125/B
21407,g156125/Y
21408,g156126/A
21409,g156126/B
21410,g156126/C
21411,g156126/Y
21412,g156127/A
21413,g156127/B
21414,g156127/C
21415,g156127/Y
21416,g156128/A
21417,g156128/B
21418,g156128/C
21419,g156128/Y
21420,g156129/A
21421,g156129/B
21422,g156129/C
21423,g156129/Y
21424,g156132/A
21425,g156132/B
21426,g156132/C
21427,g156132/D
21428,g156132/Y
21429,g156137/A
21430,g156137/B
21431,g156137/C
21432,g156137/Y
21433,g156139/A
21434,g156139/B
21435,g156139/C
21436,g156139/Y
21437,g156143/A
21438,g156143/B
21439,g156143/C
21440,g156143/Y
21441,g156144/A
21442,g156144/B
21443,g156144/C
21444,g156144/Y
21445,g156146/A
21446,g156146/B
21447,g156146/C
21448,g156146/Y
21449,g156147/A
21450,g156147/B
21451,g156147/C
21452,g156147/Y
21453,g156157/A1
21454,g156157/A2
21455,g156157/B
21456,g156157/C
21457,g156157/Y
21458,g156158/A
21459,g156158/B
21460,g156158/C
21461,g156158/D
21462,g156158/Y
21463,g156161/A
21464,g156161/B
21465,g156161/Y
21466,g156162/A
21467,g156162/B
21468,g156162/Y
21469,g156163/A
21470,g156163/B
21471,g156163/Y
21472,g156167/A1
21473,g156167/A2
21474,g156167/A3
21475,g156167/B
21476,g156167/Y
21477,g156172/A1
21478,g156172/A2
21479,g156172/B
21480,g156172/Y
21481,g156627/A
21482,g156627/Y
21483,g156631/A
21484,g156631/Y
21485,g156632/A
21486,g156632/Y
21487,g156633/A
21488,g156633/Y
21489,g156634/A
21490,g156634/Y
21491,g156635/A
21492,g156635/Y
21493,g156636/A
21494,g156636/Y
21495,g156640/A
21496,g156640/Y
21497,g156642/A
21498,g156642/Y
21499,g156643/A
21500,g156643/Y
21501,g156644/A
21502,g156644/Y
21503,g156645/A
21504,g156645/Y
21505,g156646/A
21506,g156646/Y
21507,g156648/A
21508,g156648/Y
21509,g156665_dup166718/A
21510,g156665_dup166718/Y
21511,g156687/A
21512,g156687/B
21513,g156687/Y
21514,g156688/A
21515,g156688/B
21516,g156688/Y
21517,g156701/A1
21518,g156701/A2
21519,g156701/B
21520,g156701/C
21521,g156701/Y
21522,g156703/A1
21523,g156703/A2
21524,g156703/B
21525,g156703/C
21526,g156703/Y
21527,g156706/A1
21528,g156706/A2
21529,g156706/B
21530,g156706/C
21531,g156706/Y
21532,g156707/A1
21533,g156707/A2
21534,g156707/B
21535,g156707/C
21536,g156707/Y
21537,g156710/A
21538,g156710/B
21539,g156710/C
21540,g156710/Y
21541,g156711/A1
21542,g156711/A2
21543,g156711/B1
21544,g156711/B2
21545,g156711/C
21546,g156711/Y
21547,g156712/A
21548,g156712/B
21549,g156712/Y
21550,g156713/A1
21551,g156713/A2
21552,g156713/B
21553,g156713/Y
21554,g156714/A1
21555,g156714/A2
21556,g156714/B
21557,g156714/Y
21558,g156715/A1
21559,g156715/A2
21560,g156715/B
21561,g156715/Y
21562,g156718/A1
21563,g156718/A2
21564,g156718/B
21565,g156718/C
21566,g156718/Y
21567,g156719/A1
21568,g156719/A2
21569,g156719/B1
21570,g156719/B2
21571,g156719/Y
21572,g156720/A1
21573,g156720/A2
21574,g156720/B1
21575,g156720/B2
21576,g156720/Y
21577,g156721/A1
21578,g156721/A2
21579,g156721/B1
21580,g156721/B2
21581,g156721/Y
21582,g156722/A1
21583,g156722/A2
21584,g156722/B1
21585,g156722/B2
21586,g156722/Y
21587,g156723/A1
21588,g156723/A2
21589,g156723/B1
21590,g156723/B2
21591,g156723/Y
21592,g156724/A1
21593,g156724/A2
21594,g156724/B1
21595,g156724/B2
21596,g156724/Y
21597,g156728/A1
21598,g156728/A2
21599,g156728/B1
21600,g156728/B2
21601,g156728/Y
21602,g156760_169534/A
21603,g156760_169534/B
21604,g156760_169534/Y
21605,g156762_dup165229_dup187967/A
21606,g156762_dup165229_dup187967/B
21607,g156762_dup165229_dup187967/Y
21608,g156762_dup166760_dup187969/A
21609,g156762_dup166760_dup187969/B
21610,g156762_dup166760_dup187969/Y
21611,g156762_dup187968/A
21612,g156762_dup187968/B
21613,g156762_dup187968/Y
21614,g156764/A
21615,g156764/B
21616,g156764/C
21617,g156764/Y
21618,g156770_dup214508/A
21619,g156770_dup214508/B
21620,g156770_dup214508/Y
21621,g156772_dup165220_dup/A
21622,g156772_dup165220_dup/B
21623,g156772_dup165220_dup/Y
21624,g156772_dup166716/A
21625,g156772_dup166716/B
21626,g156772_dup166716/Y
21627,g156773_dup165222_dup/A
21628,g156773_dup165222_dup/B
21629,g156773_dup165222_dup/Y
21630,g156870/A1
21631,g156870/A2
21632,g156870/B1
21633,g156870/B2
21634,g156870/Y
21635,g156872/A1
21636,g156872/A2
21637,g156872/B1
21638,g156872/B2
21639,g156872/Y
21640,g156876/A
21641,g156876/Y
21642,g156877/A
21643,g156877/Y
21644,g156878/A
21645,g156878/Y
21646,g156879/A
21647,g156879/Y
21648,g156882/A
21649,g156882/Y
21650,g156892/A
21651,g156892/Y
21652,g156893/A
21653,g156893/Y
21654,g156894/A
21655,g156894/Y
21656,g156895/A
21657,g156895/Y
21658,g156896/A
21659,g156896/Y
21660,g156902/A
21661,g156902/Y
21662,g156903/A
21663,g156903/Y
21664,g156906/A
21665,g156906/Y
21666,g156907/A
21667,g156907/Y
21668,g156908/A
21669,g156908/Y
21670,g156909/A
21671,g156909/Y
21672,g156919/A
21673,g156919/Y
21674,g156920/A
21675,g156920/Y
21676,g156921/A
21677,g156921/Y
21678,g156929/A1
21679,g156929/A2
21680,g156929/B1
21681,g156929/B2
21682,g156929/C
21683,g156929/Y
21684,g156931/A1
21685,g156931/A2
21686,g156931/B1
21687,g156931/B2
21688,g156931/C
21689,g156931/Y
21690,g156936/A
21691,g156936/B
21692,g156936/Y
21693,g156937/A
21694,g156937/B
21695,g156937/Y
21696,g156938/A
21697,g156938/B
21698,g156938/Y
21699,g156940/A1
21700,g156940/A2
21701,g156940/B1
21702,g156940/B2
21703,g156940/C
21704,g156940/Y
21705,g156941/A
21706,g156941/B
21707,g156941/Y
21708,g156942/A
21709,g156942/B
21710,g156942/Y
21711,g156943/A
21712,g156943/B
21713,g156943/Y
21714,g156944/A
21715,g156944/B
21716,g156944/Y
21717,g156945/A
21718,g156945/B
21719,g156945/Y
21720,g156957/A
21721,g156957/B
21722,g156957/Y
21723,g156958/A
21724,g156958/B
21725,g156958/Y
21726,g156962/A
21727,g156962/B
21728,g156962/Y
21729,g156963/A
21730,g156963/B
21731,g156963/Y
21732,g156968/A
21733,g156968/B
21734,g156968/Y
21735,g156969/A1
21736,g156969/A2
21737,g156969/B
21738,g156969/C
21739,g156969/Y
21740,g156970/A1
21741,g156970/A2
21742,g156970/B
21743,g156970/C
21744,g156970/Y
21745,g156971/A1
21746,g156971/A2
21747,g156971/B
21748,g156971/C
21749,g156971/Y
21750,g156972/A1
21751,g156972/A2
21752,g156972/B
21753,g156972/C
21754,g156972/Y
21755,g156974/A1
21756,g156974/A2
21757,g156974/B
21758,g156974/C
21759,g156974/Y
21760,g156975/A
21761,g156975/B
21762,g156975/Y
21763,g156976/A
21764,g156976/B
21765,g156976/Y
21766,g156977/A
21767,g156977/B
21768,g156977/Y
21769,g156978/A
21770,g156978/B
21771,g156978/Y
21772,g156979/A
21773,g156979/B
21774,g156979/Y
21775,g156980/A
21776,g156980/B
21777,g156980/Y
21778,g156981/A1
21779,g156981/A2
21780,g156981/B1
21781,g156981/B2
21782,g156981/C
21783,g156981/Y
21784,g156982/A1
21785,g156982/A2
21786,g156982/B1
21787,g156982/B2
21788,g156982/C
21789,g156982/Y
21790,g156983/A1
21791,g156983/A2
21792,g156983/B1
21793,g156983/B2
21794,g156983/C
21795,g156983/Y
21796,g156984/A1
21797,g156984/A2
21798,g156984/B1
21799,g156984/B2
21800,g156984/C
21801,g156984/Y
21802,g156986/A1
21803,g156986/A2
21804,g156986/B1
21805,g156986/B2
21806,g156986/C
21807,g156986/Y
21808,g156993/A1
21809,g156993/A2
21810,g156993/A3
21811,g156993/B
21812,g156993/Y
21813,g156995/A1
21814,g156995/A2
21815,g156995/A3
21816,g156995/B
21817,g156995/Y
21818,g157/A1
21819,g157/A2
21820,g157/B1
21821,g157/B2
21822,g157/Y
21823,g157003/A
21824,g157003/B
21825,g157003/C
21826,g157003/Y
21827,g157006/A1
21828,g157006/A2
21829,g157006/B
21830,g157006/C
21831,g157006/Y
21832,g157010/A1
21833,g157010/A2
21834,g157010/B
21835,g157010/C
21836,g157010/Y
21837,g157015/A
21838,g157015/B
21839,g157015/C
21840,g157015/D
21841,g157015/Y
21842,g157028/A1
21843,g157028/A2
21844,g157028/B1
21845,g157028/B2
21846,g157028/C
21847,g157028/Y
21848,g157063/A1
21849,g157063/A2
21850,g157063/B
21851,g157063/C
21852,g157063/Y
21853,g157065/A1
21854,g157065/A2
21855,g157065/B
21856,g157065/C
21857,g157065/Y
21858,g157067/A1
21859,g157067/A2
21860,g157067/B
21861,g157067/C
21862,g157067/Y
21863,g157069/A1
21864,g157069/A2
21865,g157069/B
21866,g157069/C
21867,g157069/Y
21868,g157070/A
21869,g157070/B
21870,g157070/C
21871,g157070/D
21872,g157070/E
21873,g157070/Y
21874,g157071/A
21875,g157071/B
21876,g157071/Y
21877,g157073/A1
21878,g157073/A2
21879,g157073/B1
21880,g157073/B2
21881,g157073/Y
21882,g157074/A1
21883,g157074/A2
21884,g157074/B1
21885,g157074/B2
21886,g157074/Y
21887,g157075/A1
21888,g157075/A2
21889,g157075/B1
21890,g157075/B2
21891,g157075/Y
21892,g157078/A1
21893,g157078/A2
21894,g157078/B
21895,g157078/C
21896,g157078/Y
21897,g157080/A1
21898,g157080/A2
21899,g157080/B
21900,g157080/C
21901,g157080/Y
21902,g157082/A
21903,g157082/B
21904,g157082/C
21905,g157082/D
21906,g157082/Y
21907,g157084/A1
21908,g157084/A2
21909,g157084/B
21910,g157084/C
21911,g157084/Y
21912,g157094/A
21913,g157094/B
21914,g157094/C
21915,g157094/D
21916,g157094/Y
21917,g157098/A1
21918,g157098/A2
21919,g157098/B
21920,g157098/C
21921,g157098/Y
21922,g157103/A
21923,g157103/B
21924,g157103/C
21925,g157103/D
21926,g157103/Y
21927,g157107/A
21928,g157107/B
21929,g157107/C
21930,g157107/D
21931,g157107/Y
21932,g157115/A
21933,g157115/B
21934,g157115/C
21935,g157115/D
21936,g157115/E
21937,g157115/Y
21938,g157116/A
21939,g157116/B
21940,g157116/C
21941,g157116/Y
21942,g157118/A
21943,g157118/B
21944,g157118/C
21945,g157118/D
21946,g157118/E
21947,g157118/Y
21948,g157127/A
21949,g157127/B
21950,g157127/Y
21951,g157128/A
21952,g157128/B
21953,g157128/Y
21954,g157129/A
21955,g157129/B
21956,g157129/Y
21957,g157137/A
21958,g157137/B
21959,g157137/C
21960,g157137/D
21961,g157137/Y
21962,g157139/A1
21963,g157139/A2
21964,g157139/B
21965,g157139/C
21966,g157139/Y
21967,g157144/A1
21968,g157144/A2
21969,g157144/B
21970,g157144/C
21971,g157144/Y
21972,g157146/A1
21973,g157146/A2
21974,g157146/B
21975,g157146/C
21976,g157146/Y
21977,g157153/A
21978,g157153/B
21979,g157153/C
21980,g157153/Y
21981,g157156/A1
21982,g157156/A2
21983,g157156/B1
21984,g157156/B2
21985,g157156/Y
21986,g157157/A1
21987,g157157/A2
21988,g157157/B1
21989,g157157/B2
21990,g157157/Y
21991,g157158/A1
21992,g157158/A2
21993,g157158/B1
21994,g157158/B2
21995,g157158/Y
21996,g157159/A1
21997,g157159/A2
21998,g157159/B1
21999,g157159/B2
22000,g157159/Y
22001,g157163/A1
22002,g157163/A2
22003,g157163/B
22004,g157163/Y
22005,g157164/A1
22006,g157164/A2
22007,g157164/B
22008,g157164/Y
